63266,Twelfth Bike Store,39392.346,1187.20,US pound
63267,Efficient Cycling,1337.604,88.93,US pound
63268,Nonskid Tire Company,3597.294,1800.00,Gram
63268,Nonskid Tire Company,3597.294,79.86,US pound
63269,General Department Stores,5394.378,370.00,Gram
63269,General Department Stores,5394.378,423.71,US pound
63270,Extreme Toy Store,4340.67,657.00,Gram
63270,Extreme Toy Store,4340.67,72.39,US pound
63271,Metropolitan Manufacturing,3115.722,49.26,US pound
63272,Finer Sporting Goods,9473.472,212.32,US pound
63274,Endurance Bikes,356.898,2.34,US pound
63277,Valley Bicycle Distributors,7678.92,1369.00,Gram
63277,Valley Bicycle Distributors,7678.92,108.97,US pound
63278,Family Entertainment Center,1619.73,85.97,US pound
63279,Bike Boutique,27078.936,1121.00,Gram
63279,Bike Boutique,27078.936,515.89,US pound
63280,Satin Finish Company,24142.512,3506.00,Gram
63280,Satin Finish Company,24142.512,458.34,US pound
63281,Noiseless Gear Company,36065.916,185.00,Gram
63281,Noiseless Gear Company,36065.916,1125.94,US pound
63282,Perfect Toys,66375.648,1752.25,US pound
63283,Resale Services,38575.0104,185.00,Gram
63283,Resale Services,38575.0104,1180.34,US pound
63284,Roadway Bicycle Supply,108184.104,5668.00,Gram
63284,Roadway Bicycle Supply,108184.104,3437.30,US pound
63285,Sheet Metal Manufacturing,47450.61,655.00,Gram
63285,Sheet Metal Manufacturing,47450.61,934.32,US pound
63286,Metro Bike Works,338.994,28.68,US pound
63287,Racing Bike Outlet,937.758,28.17,US pound
63288,Systematic Sales,9183.672,348.96,US pound
63289,Brightwork Company,6926.964,117.59,US pound
63290,Up-To-Date Sports,26673.846,185.00,Gram
63290,Up-To-Date Sports,26673.846,791.83,US pound
63291,Field Trip Store,104325.1067,1110.00,Gram
63291,Field Trip Store,104325.1067,2911.96,US pound
63292,Second Bike Shop,1466.01,15.13,US pound
63293,Industrial Supplies,24818.376,524.25,US pound
65089,Regional Cycle Shop,1466.01,15.79,US pound
65152,Painters Bicycle Specialists,11710.422,200.33,US pound
65153,Purchase Mart,2428.476,150.07,US pound
65154,Nearby Cycle Shop,26709.588,185.00,Gram
65154,Nearby Cycle Shop,26709.588,1020.27,US pound
65155,Initial Bike Company,32798.562,370.00,Gram
65155,Initial Bike Company,32798.562,1124.20,US pound
65156,Sundry Sporting Goods,30238.236,378.00,Gram
65156,Sundry Sporting Goods,30238.236,509.07,US pound
65157,Professional Sales and Service,22021.782,1326.00,Gram
65157,Professional Sales and Service,22021.782,755.36,US pound
65158,Action Bicycle Specialists,67831.3271,1816.80,US pound
65159,Metro Cycle Shop,13573.704,1925.00,Gram
65159,Metro Cycle Shop,13573.704,207.80,US pound
65160,Eastside Department Store,52766.5746,1499.00,Gram
65160,Eastside Department Store,52766.5746,988.77,US pound
65161,Locks Company,4386.402,197.93,US pound
65162,Famous Bike Shop,4634.91,70.05,US pound
65163,Camping and Sports Store,59234.838,1830.84,US pound
65164,Rapid Bikes,24795.1796,3040.00,Gram
65164,Rapid Bikes,24795.1796,316.52,US pound
65165,Quitting Business Distributors,4480.614,137.19,US pound
65167,Principal Bike Company,19300.926,298.00,Gram
65167,Principal Bike Company,19300.926,440.54,US pound
65168,Fun Toys and Bikes,20857.776,2124.00,Gram
65168,Fun Toys and Bikes,20857.776,696.14,US pound
65170,Successful Sales Company,5438.028,142.99,US pound
65171,Greater Bike Store,4718.898,70.05,US pound
65172,Bike Part Wholesalers,21439.446,2277.00,Gram
65172,Bike Part Wholesalers,21439.446,729.92,US pound
65173,Corner Bicycle Supply,65622.167,1915.00,Gram
65173,Corner Bicycle Supply,65622.167,1092.23,US pound
65174,Vigorous Exercise Company,45169.896,8726.00,Gram
65174,Vigorous Exercise Company,45169.896,587.79,US pound
65175,Convenient Sales and Service,19600.14,189.00,Gram
65175,Convenient Sales and Service,19600.14,414.71,US pound
65176,Extreme Riding Supplies,25622.286,707.67,US pound
65177,Riding Cycles,41023.2874,1012.00,Gram
65177,Riding Cycles,41023.2874,954.47,US pound
65178,Work and Play Association,39291.336,338.00,Gram
65178,Work and Play Association,39291.336,633.86,US pound
65179,Transport Bikes,445.41,29.68,US pound
65180,Bike World,8765.892,141.78,US pound
65181,Sports Products Store,2810.598,94.42,US pound
65182,"Helpful Sales and Repair Service ",22227.90,1555.00,Gram
65182,"Helpful Sales and Repair Service ",22227.90,726.18,US pound
65183,First Cycle Store,36396.102,865.00,Gram
65183,First Cycle Store,36396.102,607.61,US pound
65184,Thrilling Bike Tours,10723.992,268.67,US pound
65185,Bikes for Two,1225.428,185.00,Gram
65185,Bikes for Two,1225.428,83.71,US pound
65187,Courteous Bicycle Specialists,445.41,29.68,US pound
65188,Valley Toy Store,15054.924,185.00,Gram
65188,Valley Toy Store,15054.924,580.44,US pound
65189,Odometers and Accessories Company,32755.8056,878.12,US pound
65190,Fitness Bike Accessories,923.214,59.13,US pound
65191,Nationwide Supply,56353.869,1496.00,Gram
65191,Nationwide Supply,56353.869,1561.47,US pound
65192,Cycle Merchants,358.272,2.18,US pound
65193,Thrifty Parts and Sales,1466.01,15.79,US pound
65194,Incomparable Bicycle Store,12551.022,353.84,US pound
65195,"Fabrikam Inc., West",29588.1083,786.21,US pound
65196,Inexpensive Parts Shop,4256.964,70.05,US pound
65197,Workout Emporium,1430.442,25.90,US pound
65199,Running and Cycling Gear,52587.138,745.00,Gram
65199,Running and Cycling Gear,52587.138,1779.68,US pound
65200,Safe Cycles Shop,47069.4121,7931.00,Gram
65200,Safe Cycles Shop,47069.4121,691.04,US pound
65201,Next Door Cycles,53500.224,2271.00,Gram
65201,Next Door Cycles,53500.224,1753.30,US pound
65202,Nearby Bike Mall,6174.222,168.00,Gram
65202,Nearby Bike Mall,6174.222,114.66,US pound
65203,Finer Mart,3751.704,110.57,US pound
65205,Riders Company,23388.9006,1520.00,Gram
65205,Riders Company,23388.9006,498.83,US pound
65206,Rural Cycle Emporium,68748.4235,2199.05,US pound
65207,Front Runner Bikes,36942.4556,943.99,US pound
65208,Community Department Stores,4256.964,70.47,US pound
65209,Trailblazing Sports,12552.204,1667.00,Gram
65209,Trailblazing Sports,12552.204,197.43,US pound
65210,Sales and Supply Company,14525.8788,258.23,US pound
65211,Sellers of Cycles,5005.746,169.06,US pound
65212,Demand Distributors,111.762,504.00,Gram
65213,Metro Sports Equipment,11999.13,2359.00,Gram
65213,Metro Sports Equipment,11999.13,144.51,US pound
65215,Good Bike Shop,37520.64,189.00,Gram
65215,Good Bike Shop,37520.64,658.83,US pound
65216,Remote Bicycle Specialists,5108.364,81.03,US pound
65217,Reliable Retail Center,1466.01,14.77,US pound
65218,Quick Parts and Service,24598.302,1068.00,Gram
65218,Quick Parts and Service,24598.302,775.53,US pound
65219,Mountain Toy Store,1466.01,14.77,US pound
65220,Blue-Ribbon Bike Company,27686.61,1549.00,Gram
65220,Blue-Ribbon Bike Company,27686.61,862.45,US pound
65221,World of Bikes,24253.362,810.65,US pound
65222,Seaside Bike Works,445.41,30.00,US pound
65223,Beneficial Exercises and Activities,24.294,189.00,Gram
65224,Closest Bicycle Store,26146.50,763.63,US pound
65225,Two Bike Shops,672.294,17.77,US pound
65226,Getaway Inn,20452.178,1052.00,Gram
65226,Getaway Inn,20452.178,399.74,US pound
65227,Two-Seater Bikes,602.346,3.04,US pound
65228,Rodeway Bike Store,28953.564,738.64,US pound
65229,"Bike Goods ",4878.798,844.00,Gram
65229,"Bike Goods ",4878.798,60.09,US pound
65230,Fad Outlet,74.508,336.00,Gram
65231,Home Town Bike Store,445.41,29.90,US pound
65232,Extraordinary Bike Works,39215.4278,5488.00,Gram
65232,Extraordinary Bike Works,39215.4278,564.16,US pound
65233,First Center,1376.994,23.77,US pound
65234,Another Bicycle Company,52756.092,4999.00,Gram
65234,Another Bicycle Company,52756.092,1504.84,US pound
65235,Family Cycle Store,26719.5966,793.07,US pound
65236,Larger Cycle Shop,19176.834,357.00,Gram
65236,Larger Cycle Shop,19176.834,398.57,US pound
65237,Outdoor Equipment Store,53476.7219,1390.00,Gram
65237,Outdoor Equipment Store,53476.7219,977.04,US pound
65238,Petroleum Products Distributors,23168.239,610.74,US pound
65239,Racing Toys,109.254,168.00,Gram
65240,Certified Sports Supply,218.454,2.81,US pound
65241,Cycle Parts and Accessories,29173.284,634.00,Gram
65241,Cycle Parts and Accessories,29173.284,850.44,US pound
65242,Exchange Parts Inc.,26093.028,1555.00,Gram
65242,Exchange Parts Inc.,26093.028,770.34,US pound
65243,Grand Industries,17152.50,548.74,US pound
65244,Engineered Bike Systems,11376.702,297.75,US pound
65245,Fourth Bike Store,28094.532,1238.00,Gram
65245,Fourth Bike Store,28094.532,826.44,US pound
65246,Superlative Bikes,3005.952,46.70,US pound
65247,Liquidation Sales,22856.982,624.45,US pound
65248,Excellent Riding Supplies,58724.256,882.00,Gram
65248,Excellent Riding Supplies,58724.256,1195.96,US pound
65249,Eighty Toy Stores,8866.68,170.06,US pound
65250,Popular Bike Lines,24912.348,3221.00,Gram
65250,Popular Bike Lines,24912.348,717.74,US pound
65251,Metal Processing Company,2922.828,70.96,US pound
65252,Utilitarian Sporting Goods,21026.97,756.12,US pound
65253,Racing Sales and Service,32970.8914,567.00,Gram
65253,Racing Sales and Service,32970.8914,781.94,US pound
65255,Sports Merchandise,31295.106,712.28,US pound
65256,Remarkable Bike Store,4836.491,102.73,US pound
65257,Glossy Bikes,63645.6604,2535.00,Gram
65257,Glossy Bikes,63645.6604,1876.33,US pound
65258,Fashionable Bikes and Accessories,5095.95,1594.00,Gram
65258,Fashionable Bikes and Accessories,5095.95,40.11,US pound
65259,Acclaimed Bicycle Company,1174.32,56.55,US pound
65261,Paints and Solvents Company,20177.232,479.34,US pound
65262,Recreation Systems,225.87,447.00,Gram
65263,Finer Parts Shop,42553.422,185.00,Gram
65263,Finer Parts Shop,42553.422,1049.71,US pound
65264,Our Sporting Goods Store,6943.506,634.00,Gram
65264,Our Sporting Goods Store,6943.506,100.52,US pound
65265,Sensational Discount Store,323.994,20.79,US pound
65267,West Wind Distributors,11093.202,298.11,US pound
65268,Kickstands and Accessories Company,29320.65,405.00,Gram
65268,Kickstands and Accessories Company,29320.65,878.74,US pound
65269,Small Bike Shop,32967.1166,1111.59,US pound
65270,Central Discount Store,1586.964,23.77,US pound
65271,Bulk Discount Store,55790.58,567.00,Gram
65271,Bulk Discount Store,55790.58,1140.75,US pound
65273,Budget Toy Store,13030.254,2529.00,Gram
65273,Budget Toy Store,13030.254,157.59,US pound
65274,Ideal Components,200.052,3.10,US pound
65275,Twin Cycles,1336.23,88.45,US pound
65276,Famous Bike Sales and Service,1403.922,35.48,US pound
65277,Unsurpassed Bikes,9197.118,242.90,US pound
65278,Rugged Bikes,37661.5373,836.29,US pound
65279,Coalition Bike Company,1582.464,88.85,US pound
65280,Educational Services,28722.156,1895.00,Gram
65280,Educational Services,28722.156,920.05,US pound
65281,"Sleek Bikes ",28262.328,773.27,US pound
65282,Instruments and Parts Company,52183.128,3133.00,Gram
65282,Instruments and Parts Company,52183.128,1749.26,US pound
65283,Elemental Sporting Goods,3257.916,46.70,US pound
65285,Discount Tours,6139.746,95.31,US pound
65286,Cycles Sales and Repair,17099.334,587.37,US pound
65287,Aerobic Exercise Company,453.252,378.00,Gram
65287,Aerobic Exercise Company,453.252,4.80,US pound
65288,Games and Sport Supply Company,6478.056,160.74,US pound
65289,Good Toys,74.508,336.00,Gram
65290,Racing Partners,1028.472,770.00,Gram
65290,Racing Partners,1028.472,2.84,US pound
65291,Grand Bicycle Stores,2783.988,46.70,US pound
65292,Very Best Sports Supply,3482.892,66.82,US pound
65293,The Bicycle Accessories Company,3128.7791,49.26,US pound
65294,Cash & Carry Bikes,1376.994,23.77,US pound
65295,Rustic Bike Store,728.91,27.90,US pound
65296,Cycle Clearance,5398.812,226.22,US pound
65297,Off-Price Bike Center,728.91,27.68,US pound
65298,Retirement Activities Association,37.254,168.00,Gram
65299,Futuristic Bikes,2222.748,26.03,US pound
65300,Third Bike Store,1352.676,57.61,US pound
65303,Many Bikes Store,58249.404,1110.00,Gram
65303,Many Bikes Store,58249.404,1919.87,US pound
65304,Trendy Department Stores,1430.442,25.13,US pound
65306,Paint Supply,22138.848,1482.00,Gram
65306,Paint Supply,22138.848,315.36,US pound
65307,Metropolitan Sports Supply,6654.792,204.25,US pound
65308,Metropolitan Sales and Rental,1466.01,15.68,US pound
65309,Friendly Neighborhood Bikes,4298.958,70.05,US pound
65310,Advanced Bike Components,13067.0107,241.07,US pound
65311,Valley Bicycle Specialists,13768.02,4836.00,Gram
65311,Valley Bicycle Specialists,13768.02,222.63,US pound
65312,Travel Sports,48285.0864,185.00,Gram
65312,Travel Sports,48285.0864,1128.44,US pound
65313,Local Sales and Rental,1466.13,25.68,US pound
65314,Responsible Bike Dealers,1502.976,23.35,US pound
65315,Chic Department Stores,23774.136,2949.00,Gram
65315,Chic Department Stores,23774.136,316.13,US pound
65317,Online Bike Catalog,1604.796,12.36,US pound
65318,Global Sports Outlet,1391.994,23.35,US pound
65319,Metropolitan Bicycle Supply,40350.00,9738.00,Gram
65319,Metropolitan Bicycle Supply,40350.00,540.11,US pound
65320,Central Bicycle Specialists,602.346,3.08,US pound
65321,The Bike Mechanics,439.866,5.73,US pound
65322,Certified Bicycle Supply,6047.916,186.49,US pound
65323,Eastward Bike Accessories,445.41,29.68,US pound
67202,Versatile Sporting Goods Company,249.5428,2.36,US pound
67203,Producer Goods Clearinghouse,2465.2298,30.96,US pound
67204,Primary Cycle Shop,515.873,2.30,US pound
67260,Better Bike Shop,39450.7848,1239.00,Gram
67260,Better Bike Shop,39450.7848,1202.88,US pound
67261,Cycles Wholesaler & Mfg.,29064.39,2153.00,Gram
67261,Cycles Wholesaler & Mfg.,29064.39,916.94,US pound
67262,Gift and Toy Store,7501.722,714.00,Gram
67262,Gift and Toy Store,7501.722,159.34,US pound
67263,Immediate Repair Shop,39790.2022,370.00,Gram
67263,Immediate Repair Shop,39790.2022,1310.00,US pound
67264,Unusual Bicycle Company,1736.334,95.44,US pound
67265,Commendable Bikes,1386.576,37.36,US pound
67266,Latest Sports Equipment,70533.0247,1239.00,Gram
67266,Latest Sports Equipment,70533.0247,2229.11,US pound
67267,Best o' Bikes,5665.788,105.38,US pound
67268,Citywide Service and Repair,35209.9636,993.00,Gram
67268,Citywide Service and Repair,35209.9636,763.83,US pound
67269,Major Sport Suppliers,376.248,215.00,Gram
67269,Major Sport Suppliers,376.248,27.35,US pound
67270,Retail Mall,58676.1206,2024.00,Gram
67270,Retail Mall,58676.1206,966.44,US pound
67271,Seventh Bike Store,32467.1531,1012.00,Gram
67271,Seventh Bike Store,32467.1531,525.34,US pound
67272,Red Bicycle Company,24002.4668,1015.00,Gram
67272,Red Bicycle Company,24002.4668,918.48,US pound
67273,Real Sporting Goods,53770.9719,6007.00,Gram
67273,Real Sporting Goods,53770.9719,846.94,US pound
67274,Professional Cycle Store,22215.3196,1051.00,Gram
67274,Professional Cycle Store,22215.3196,781.16,US pound
67275,Recreation Toy Store,569.172,30.20,US pound
67276,Spare Parts Co.,27830.1316,836.00,Gram
67276,Spare Parts Co.,27830.1316,773.51,US pound
67277,Valuable Bike Parts Company,29524.0501,618.00,Gram
67277,Valuable Bike Parts Company,29524.0501,725.46,US pound
67278,Best Cycle Store,63761.3483,1547.93,US pound
67279,Technical Parts Manufacturing,42195.894,8027.00,Gram
67279,Technical Parts Manufacturing,42195.894,1419.21,US pound
67280,First Bike Store,66479.7071,2807.00,Gram
67280,First Bike Store,66479.7071,1110.92,US pound
67282,Mountain Bike Store,26440.572,4254.00,Gram
67282,Mountain Bike Store,26440.572,760.64,US pound
67284,Casual Bicycle Store,31600.5181,988.00,Gram
67284,Casual Bicycle Store,31600.5181,773.44,US pound
67285,Superb Sales and Repair,429.06,2.18,US pound
67286,Machines & Cycles Store,11802.564,493.00,Gram
67286,Machines & Cycles Store,11802.564,357.28,US pound
67287,Area Bike Accessories,74577.1531,1766.00,Gram
67287,Area Bike Accessories,74577.1531,1329.94,US pound
67288,General Bike Corporation,4393.662,735.00,Gram
67288,General Bike Corporation,4393.662,89.81,US pound
67289,Exhibition Showroom,35809.8538,3906.00,Gram
67289,Exhibition Showroom,35809.8538,623.65,US pound
67290,Distant Inn,9653.6129,487.00,Gram
67290,Distant Inn,9653.6129,212.47,US pound
67291,Classic Cycle Store,1074.264,185.00,Gram
67291,Classic Cycle Store,1074.264,14.15,US pound
67292,Modular Cycle Systems,52031.909,1715.00,Gram
67292,Modular Cycle Systems,52031.909,1018.06,US pound
67293,Exceptional Cycle Services,4348.074,79.48,US pound
67294,Friendly Bike Shop,55487.5731,804.00,Gram
67294,Friendly Bike Shop,55487.5731,872.45,US pound
67295,Leather Seat Factory,62810.4352,12398.00,Gram
67295,Leather Seat Factory,62810.4352,847.42,US pound
67296,Versatile Sporting Goods Company,24.294,189.00,Gram
67297,"Great Bikes ",91335.4896,836.00,Gram
67297,"Great Bikes ",91335.4896,1959.40,US pound
67298,Rally Master Company Inc,101438.0899,2666.82,US pound
67299,This Area Sporting Goods,4718.898,70.05,US pound
67302,Original Bicycle Supply Company,44879.682,3396.00,Gram
67302,Original Bicycle Supply Company,44879.682,855.68,US pound
67303,Pedals Warehouse,194.376,596.00,Gram
67304,"Health Spa, Limited",57193.1057,2154.00,Gram
67304,"Health Spa, Limited",57193.1057,1103.70,US pound
67305,Westside Plaza,116153.8278,3292.47,US pound
67306,Sensible Sports,6450.678,129.74,US pound
67308,Number One Bike Co.,3960.762,189.00,Gram
67308,Number One Bike Co.,3960.762,86.31,US pound
67309,Roving Sports,3638.364,1062.00,Gram
67309,Roving Sports,3638.364,158.55,US pound
67310,The Bike Shop,242.994,575.00,Gram
67311,Rural Department Store,9473.472,214.17,US pound
67312,First Supplies,6204.054,810.00,Gram
67312,First Supplies,6204.054,163.29,US pound
67313,Sports Sales and Rental,809.76,2.68,US pound
67314,Grand Discount Store,41944.4472,5444.00,Gram
67314,Grand Discount Store,41944.4472,621.31,US pound
67315,Official Parts Shop,7264.295,2045.00,Gram
67315,Official Parts Shop,7264.295,161.06,US pound
67316,Top Sports Supply,82935.6792,8212.00,Gram
67316,Top Sports Supply,82935.6792,1346.34,US pound
67317,Plastic Products Manufacturers,12916.794,88.00,Gram
67317,Plastic Products Manufacturers,12916.794,383.69,US pound
67318,Grease and Oil Products Company,5871.15,567.00,Gram
67318,Grease and Oil Products Company,5871.15,100.38,US pound
67319,Bikes for Kids and Adults,3173.928,46.70,US pound
67320,Fitness Toy Store,52815.312,1161.00,Gram
67320,Fitness Toy Store,52815.312,1030.24,US pound
67321,Honest Repair Service,50354.862,1188.07,US pound
67322,Vintage Sport Boutique,63235.638,4849.00,Gram
67322,Vintage Sport Boutique,63235.638,1738.47,US pound
67323,Producer Goods Clearinghouse,1806.552,19.87,US pound
67324,Amalgamated Parts Shop,57288.1826,1282.29,US pound
67325,Bike Dealers Association,34239.5087,882.00,Gram
67325,Bike Dealers Association,34239.5087,685.03,US pound
67326,All Seasons Sports Supply,865.536,1030.00,Gram
67326,All Seasons Sports Supply,865.536,3.08,US pound
67327,Exhilarating Cycles,31154.4749,695.00,Gram
67327,Exhilarating Cycles,31154.4749,562.67,US pound
67328,Primary Cycle Shop,746.802,336.00,Gram
67328,Primary Cycle Shop,746.802,18.68,US pound
67329,Bicycle Exporters,7776.954,406.53,US pound
67330,Specialty Sports Store,702.234,8.74,US pound
67331,Activity Center,5148.198,338.00,Gram
67331,Activity Center,5148.198,125.29,US pound
67332,Small Cycle Store,8344.098,506.00,Gram
67332,Small Cycle Store,8344.098,195.09,US pound
67333,"Fabrikam Inc., East",30029.454,487.00,Gram
67333,"Fabrikam Inc., East",30029.454,642.20,US pound
67334,Fifth Bike Store,48.594,149.00,Gram
67335,Countryside Company,1912.308,31.96,US pound
67336,Vale Riding Supplies,3589.794,79.48,US pound
67338,Instant Cycle Store,2402.436,168.00,Gram
67338,Instant Cycle Store,2402.436,51.80,US pound
67339,Steel Inc.,23801.0431,1308.00,Gram
67339,Steel Inc.,23801.0431,396.10,US pound
67340,Simple Bike Parts,672.294,17.35,US pound
67341,Racing Association,356.898,2.18,US pound
67342,Helmets and Cycles,30635.004,2761.00,Gram
67342,Helmets and Cycles,30635.004,806.62,US pound
67343,Prosperous Tours,36831.1713,783.00,Gram
67343,Prosperous Tours,36831.1713,618.39,US pound
67344,Fitness Discount Store,362.34,88.00,Gram
67345,Eastside Cycle Shop,509.31,317.00,Gram
67345,Eastside Cycle Shop,509.31,30.00,US pound
67346,Roadway Bike Emporium,41375.10,943.02,US pound
67347,Futuristic Sport Distributors,27769.0151,865.00,Gram
67347,Futuristic Sport Distributors,27769.0151,484.36,US pound
67348,Worthwhile Activity Store,27308.2224,618.00,Gram
67348,Worthwhile Activity Store,27308.2224,781.83,US pound
67349,Rally Day Mall,36885.8796,1161.00,Gram
67349,Rally Day Mall,36885.8796,670.07,US pound
67350,Professional Sporting Goods,802.398,6.06,US pound
69309,North Bike Company,7041.5716,234.73,US pound
69310,Showcase for Cycles,249.5428,2.50,US pound
69388,Capital Riding Supplies,1210.4928,59.03,US pound
69389,Metro Manufacturing,5105.568,70.05,US pound
69391,Two-Wheeled Transit Company,4256.964,70.05,US pound
69392,Mail Market,387.918,3.10,US pound
69393,Catalog Store,32184.0288,2191.00,Gram
69393,Catalog Store,32184.0288,473.35,US pound
69394,New and Used Bicycles,23316.246,1260.00,Gram
69394,New and Used Bicycles,23316.246,461.48,US pound
69395,Rampart Amusement Company,890.82,57.54,US pound
69396,Gasless Cycle Shop,6187.308,567.00,Gram
69396,Gasless Cycle Shop,6187.308,122.48,US pound
69397,Metal Clearing House,26194.974,3168.00,Gram
69397,Metal Clearing House,26194.974,792.34,US pound
69398,Commuter Bicycle Store,868.89,317.00,Gram
69398,Commuter Bicycle Store,868.89,28.77,US pound
69399,Fasteners & Bolts Outlet,28795.9976,3635.00,Gram
69399,Fasteners & Bolts Outlet,28795.9976,817.33,US pound
69400,Urban Sports Emporium,2870.952,1199.00,Gram
69400,Urban Sports Emporium,2870.952,76.32,US pound
69401,Bikes and Motorbikes,18220.9299,2253.00,Gram
69401,Bikes and Motorbikes,18220.9299,240.50,US pound
69402,Exotic Bikes,356.898,2.18,US pound
69403,Racks and Security Systems,2159.352,53.58,US pound
69404,Racing Tours,5454.2858,70.05,US pound
69405,Leading Bike Distributors,5997.522,189.00,Gram
69405,Leading Bike Distributors,5997.522,120.22,US pound
69406,Fitness Supplies,33171.1091,3604.00,Gram
69406,Fitness Supplies,33171.1091,815.93,US pound
69407,Security Racks and Locks Wholesalers,529.4928,54.12,US pound
69408,Closeout Boutique,49522.7787,16743.00,Gram
69408,Closeout Boutique,49522.7787,907.83,US pound
69409,Highway Bike Shop,6979.656,466.00,Gram
69409,Highway Bike Shop,6979.656,159.99,US pound
69410,Fast Bike Works,19043.112,317.00,Gram
69410,Fast Bike Works,19043.112,637.75,US pound
69411,Mechanical Products Ltd.,3793.26,149.00,Gram
69411,Mechanical Products Ltd.,3793.26,93.52,US pound
69412,Totes & Baskets Company,61144.5956,2360.00,Gram
69412,Totes & Baskets Company,61144.5956,1044.52,US pound
69413,Frugal Bike Shop,25757.0601,430.00,Gram
69413,Frugal Bike Shop,25757.0601,1035.64,US pound
69414,Immense Manufacturing Company,32910.642,893.00,US pound
69415,Racing Supply Distributors,12307.134,405.00,Gram
69415,Racing Supply Distributors,12307.134,386.29,US pound
69416,Grand Sport Boutique,4006.4015,695.00,Gram
69416,Grand Sport Boutique,4006.4015,88.74,US pound
69417,Quantity Discounts,33513.366,634.00,Gram
69417,Quantity Discounts,33513.366,518.63,US pound
69418,Bicycle Lines Distributors,23892.7656,4737.00,Gram
69418,Bicycle Lines Distributors,23892.7656,661.79,US pound
69419,Lubricant and Grease Suppliers,3773.28,46.70,US pound
69420,Moderately-Priced Bikes Store,1544.97,23.35,US pound
69421,Authorized Bike Sales and Rental,26125.854,743.14,US pound
69422,Permanent Finish Products,68925.4289,7709.00,Gram
69422,Permanent Finish Products,68925.4289,1108.28,US pound
69425,Fun Times Club,930.282,4.52,US pound
69426,Metropolitan Equipment,61171.5876,1409.00,Gram
69426,Metropolitan Equipment,61171.5876,1016.43,US pound
69427,Wheels Inc.,356.898,2.30,US pound
69428,Ace Bicycle Supply,923.388,53.54,US pound
69429,Pretty Bikes and Toys,32625.978,1012.00,Gram
69429,Pretty Bikes and Toys,32625.978,545.18,US pound
69430,Rural Mountain Bike Mart,11747.532,1701.00,Gram
69430,Rural Mountain Bike Mart,11747.532,237.23,US pound
69431,Impervious Paint Company,4298.958,70.05,US pound
69433,Favorite Toy Distributor,60915.72,1650.98,US pound
69434,Top of the Line Bikes,2007.09,12.10,US pound
69435,The Bike Outlet,26319.786,1874.00,Gram
69435,The Bike Outlet,26319.786,863.40,US pound
69436,Major Amusement Company,2181.24,23.35,US pound
69437,Registered Cycle Store,83147.6449,13136.00,Gram
69437,Registered Cycle Store,83147.6449,1171.55,US pound
69439,Kids and Adults Cycle Shop,436.908,5.54,US pound
69440,Executive Gift Store,577.47,176.00,Gram
69440,Executive Gift Store,577.47,26.77,US pound
69441,Mountain Bike Center,68203.41,2740.00,Gram
69441,Mountain Bike Center,68203.41,1166.13,US pound
69442,Fashionable Department Stores,30980.0885,6183.00,Gram
69442,Fashionable Department Stores,30980.0885,541.65,US pound
69443,Manufacturers Inc,13580.442,1894.00,Gram
69443,Manufacturers Inc,13580.442,296.08,US pound
69444,Functional Store South,35272.6228,6074.00,Gram
69444,Functional Store South,35272.6228,657.90,US pound
69445,North Bike Company,6422.22,189.00,Gram
69445,North Bike Company,6422.22,183.54,US pound
69446,Low Price Cycles,1712.946,23.35,US pound
69447,Ultimate Bicycle Company,33518.7528,5243.00,Gram
69447,Ultimate Bicycle Company,33518.7528,691.50,US pound
69448,Primary Bike Distributors,18952.116,1390.00,Gram
69448,Primary Bike Distributors,18952.116,385.07,US pound
69449,Gears and Parts Company,32640.528,715.91,US pound
69450,Lease-a-Bike Shop,35047.644,991.00,Gram
69450,Lease-a-Bike Shop,35047.644,559.55,US pound
69451,Industrial Supplies,50399.166,1011.60,US pound
69452,Tandem Bicycle Store,3325.4748,101.66,US pound
69454,Global Bike Retailers,83967.9181,2555.17,US pound
69455,Standard Bikes,2076.54,23.35,US pound
69456,Commerce Bicycle Specialists,42715.1988,1266.00,Gram
69456,Commerce Bicycle Specialists,42715.1988,1236.60,US pound
69457,Fitness Toys,890.82,59.03,US pound
69458,Superior Hardware Distributors,461.694,27.13,US pound
69459,Extreme Toy Store,72.894,170.00,Gram
69460,Custom Accessories Company,18057.942,168.00,Gram
69460,Custom Accessories Company,18057.942,442.11,US pound
69461,Uttermost Bike Shop,31964.604,614.18,US pound
69462,Guaranteed Sales and Service,11012.327,1390.00,Gram
69462,Guaranteed Sales and Service,11012.327,268.89,US pound
69463,Lots of Bikes Storehouse,323.994,28.42,US pound
69464,Spa and Exercise Outfitters,41672.7142,3901.00,Gram
69464,Spa and Exercise Outfitters,41672.7142,740.64,US pound
69465,Underglaze and Finish Company,31001.682,825.00,Gram
69465,Underglaze and Finish Company,31001.682,618.79,US pound
69466,Farthermost Bike Shop,32062.032,653.00,Gram
69466,Farthermost Bike Shop,32062.032,590.34,US pound
69467,Small Bike Accessories Shop,11951.688,1215.00,Gram
69467,Small Bike Accessories Shop,11951.688,360.01,US pound
69468,Client Discount Store,1435.5564,284.65,US pound
69469,Retreat Inn,672.294,18.68,US pound
69470,Nearby Sporting Goods,3061.782,46.05,US pound
69471,Brakes and Gears,92941.2222,3604.95,US pound
69472,Bike Products and Accessories,963.216,218.00,Gram
69472,Bike Products and Accessories,963.216,14.82,US pound
